dept,date,interest,reviewText,helpcount,nothelpcount,label
Biology,08/31/2005,Meh,Really fun an easy if you put the work into it,0,0,-1
Biology,02/09/2005,Really into it,First paper class average was a 33 out of 10  Dont take her  Terrible teacher knows little or no more than students,0,0,-1
Mathematics,04/28/2014,Low,SWITCH OUT OF HIS CLASS AT ALL COSTS IF YOU CAN this guy is the absolute worst This class is hard enough without him being an awful professor Time consumingimpossible HWs and boring abstract lectures that leave you more confused then you were Take someone else if you want your sanity,0,0,-1
Psychology,12/20/2007,Really into it,horrible teacher nice guy stupid questions on tests,0,0,-1
Music,12/13/2012,Low,Terrible professor Talks way too much and doesnt test us on what we cover in class He says we have to learn it on our own through readingsthen why are you here Dont take it from him,0,0,-1
Public Policy,01/22/2013,Meh,Extremely unorganized She is the worst professor I have had in my four years of college,2,0,-1
Health Science,01/03/2014,Sorta interested,A very nice very smart guy but I found the class extremely difficult with an obscene amount of specific memorization to his liking The concepts are fascinating but beware your responses to each quiz and test must be perfectly exact to get them correct The TAs are very helpful I found his quizzingteaching style often condescending,1,0,-1
Economics,11/20/2008,Sorta interested,pointless lecturenever take her class,0,0,-1
Anthropology,12/17/2012,Sorta interested,I think he knows what hes talking about but lectures are torturous Hes way too quiet and makes everything really boring It seemed like in terms of test material the things you learn in discussions are more important than the lecture itself,1,0,-1
Anthropology,07/15/2013,Sorta interested,Terrible professor harsh TA Class was boring and confusing Do not take this class do not waste your money The only reason he is still teaching is because by the end of the semester when the reviews come no one is in class to fill them out,0,0,-1
Religion,11/12/2007,It's my life,The Doctrine according to Marrott He teaches opinion hearsay and low credible quotes and calls it doctrine Never used the scriptures in his quotlessonsquot In fact he never teaches its all a QA session quotDo you have any questions in the whole wide world63quot Useless Take him if you want your testimony to be based on false knowledge,0,0,-1
Economics,12/17/2014,Meh,Ida has a thick accent that is hard to understand The lectures are boring and hard to pay attention to but she puts all the slides and lectures on Carmen I taught myself everything but the concepts arent too difficult to grasp if you put the time and effort into it Quiz and homework answers are online,0,0,-1
Biology,07/18/2011,Sorta interested,The reading he makes you do outside of class is not helpfull because he covers those same things the very next class and nothing new Their is a lot of work done through iLearn The tests dont really ask questions that relate to what you learned in class so i was never really sure what to study in order to be prepared for the test,0,0,-1
Dance,03/15/2010,Really into it,Brother Fisher had no idea what he was talking about He spent more time talking about himself than class material He thought he could just wing it but the class was a joke Dont take this class Its a waste,0,0,-1
Religion,12/09/2011,Sorta interested,Okay so its a ridiculously easy grade but thats because the class is so boring and you hardly learn anything yet attendance is mandatory I learned more from reading the manual than from listening to him go off on tangents about his family If you want to learn something take someone else really disappointed in the teaching quality,0,0,-1
Film,01/05/2005,Really into it,Lectures are worthless Everything is done in the Labs so get a good TA Large work load supposed to read 60 pages a night for him and a paper every week on an assigned film Forget the book its crap my grade improved significantly without reading any of the book,0,0,-1
Political Science,12/13/2013,Sorta interested,Readings were much too long  making reading quizzes a LONG trivia game Test expectations were this Know everything and we will not give a study guide Essay expectations were inconsistent with grading Too much work for the grade Asked my TA to help me review my essay and he totally blew me off Take American Heritage,0,0,-1
Science,03/25/2008,Sorta interested,Knows what he is doing but is hard to listen to and understand He has all slides for all lectures online before the quarter even starts which helps Gives hints on what to study for tests which is only benifit of going to lecture Know everything on his study guide but that is a ton of info to know Got a B Impossible to get an A Im serious,0,0,-1
